rok;strana_id;strana;poradove_cislo;jmeno;tituly;vek;navrhovana_str;prislusnost;hlasy;hlasy_procenta;poradi;mandat
2010;11;Strana Práv Občanů ZEMANOVCI;12;Kondrys Josef;;58;SPOZ;SPOZ;315;2.19;-;False
2010;12;Věci veřejné;25;Konrád Miloš;;53;VV;VV;1250;2.05;-;False
2010;14;TOP 09;20;Kopal Vladimír;;60;TOP 09;TOP 09;5945;2.11;14;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;33;Kopic Jiří Ing.;Ing.;47;KDU-ČSL;KDU-ČSL;1907;1.93;-;False
2010;2;Pravá volba pro Plzeň;44;Kortan Karel;;58;PVP;BEZPP;1986;1.72;42;False
2010;12;Věci veřejné;8;Korunka Jan Bc.;Bc.;25;VV;VV;1354;2.22;-;False
2010;9;Suverenita-blok J.Bobošíkové;6;Kořínek Pavel;;47;Suveren.;BEZPP;1124;2.38;-;False
2010;8;Česká pirátská strana;31;Kosnar Jiří;;26;Piráti;BEZPP;368;1.96;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;13;Košan Martin;;34;SPOZ;SPOZ;316;2.2;-;False
2010;12;Věci veřejné;24;Košařová Jiřina;;61;VV;VV;1230;2.02;-;False
2010;8;Česká pirátská strana;18;Košťálová Kateřina;;25;Piráti;BEZPP;391;2.08;-;False
2010;7;Česká str.sociálně demokrat.;39;Kotas Pavel Ing.;Ing.;29;ČSSD;ČSSD;11326;2.08;25;False
2010;15;Komunistická str.Čech a Moravy;39;Kotek Josef;;65;KSČM;KSČM;4617;2.08;34;False
2010;1;Občanská demokratická strana;36;Kotora Tomáš Ing.;Ing.;44;ODS;ODS;11962;2.11;22;False
2010;3;Plzeňská aliance;11;Koubková Helena Mgr. Ph.D.;Mgr. Ph.D.;45;NK;BEZPP;2226;2.16;-;False
2010;5;OBČANÉ.CZ;31;Kozák Pavel;;41;Občané;BEZPP;4362;2.1;25;False
2010;5;OBČANÉ.CZ;43;Kožuchová Kamila;;23;Občané;BEZPP;4044;1.95;36;False
2010;3;Plzeňská aliance;20;Krajdl Ladislav Bc.;Bc.;46;SNK ED;BEZPP;2095;2.03;-;False
2010;7;Česká str.sociálně demokrat.;46;Kramlová Anna;;56;ČSSD;ČSSD;10731;1.97;32;False
2010;8;Česká pirátská strana;19;Krásný Jan;;25;Piráti;BEZPP;405;2.16;-;False
2010;3;Plzeňská aliance;15;Krásný Jaroslav;;68;NK;BEZPP;2048;1.99;-;False
2010;12;Věci veřejné;6;Krátký Jiří;;42;VV;VV;1404;2.31;-;False
2010;8;Česká pirátská strana;35;Kraus Jiří;;64;Piráti;BEZPP;361;1.92;-;False
2010;3;Plzeňská aliance;47;Krčmář Luděk Mgr.;Mgr.;38;KČ;KČ;1709;1.66;-;False
2010;8;Česká pirátská strana;11;Kresa Pavel;;26;Piráti;BEZPP;452;2.41;-;False
2010;1;Občanská demokratická strana;7;Krieglsteinová Eva;;23;ODS;ODS;12235;2.16;7;True
2010;15;Komunistická str.Čech a Moravy;6;Krs Václav;;36;KSČM;KSČM;4826;2.17;1;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;8;Krýslová Ivana Mgr.;Mgr.;50;KDU-ČSL;KDU-ČSL;2208;2.23;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;29;Křen Jaroslav Ing.;Ing.;57;SPOZ;BEZPP;292;2.03;-;False
2010;14;TOP 09;25;Kříž Antonín doc. Dr. Ing.;doc. Dr. Ing.;39;TOP 09;BEZPP;6200;2.2;19;False
2010;15;Komunistická str.Čech a Moravy;7;Kříž Roman;;35;KSČM;KSČM;4790;2.16;2;False
2010;2;Pravá volba pro Plzeň;38;Křižan Jindřich MUDr.;MUDr.;46;PVP;BEZPP;2215;1.92;36;False
2010;5;OBČANÉ.CZ;12;Kšír František Ing.;Ing.;50;Občané;Občané;4548;2.19;7;False
2010;15;Komunistická str.Čech a Moravy;28;Kšír Václav;;59;KSČM;KSČM;4689;2.11;23;False
2010;11;Strana Práv Občanů ZEMANOVCI;23;Kubec Zdeněk;;51;SPOZ;SPOZ;287;2.0;-;False
2010;9;Suverenita-blok J.Bobošíkové;5;Kuběna Petr Mgr.;Mgr.;30;Suveren.;BEZPP;1123;2.38;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;38;Kubík Josef;;61;SPOZ;BEZPP;276;1.92;-;False
2010;14;TOP 09;43;Kučera Michal Ing. MBA;Ing. MBA;46;TOP 09;BEZPP;5369;1.91;36;False
2010;14;TOP 09;32;Kučera Pavel Ing. Ph.D.;Ing. Ph.D.;32;TOP 09;TOP 09;5782;2.05;25;False
2010;11;Strana Práv Občanů ZEMANOVCI;26;Kuhajda Jaroslav;;66;SPOZ;SPOZ;289;2.01;-;False
2010;14;TOP 09;18;Kunešová Marcela Mgr.;Mgr.;31;TOP 09;TOP 09;6033;2.14;12;False
2010;3;Plzeňská aliance;24;Kupka Václav Ing.;Ing.;58;NK;ČSNS2005;2036;1.97;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;7;Kůrka Jan;;67;SPOZ;SPOZ;429;2.99;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;40;Kurtaj Daniel;;35;SPOZ;BEZPP;271;1.89;-;False
2010;7;Česká str.sociálně demokrat.;4;Kuthan Jiří;;61;ČSSD;ČSSD;11716;2.15;4;True
2010;10;Křesť.demokr.unie-Čs.str.lid.;42;Kvasničková Alena MUDr.;MUDr.;64;KDU-ČSL;BEZPP;1841;1.86;-;False
2010;12;Věci veřejné;45;Květová Monika;;35;VV;BEZPP;1172;1.92;-;False
2010;15;Komunistická str.Čech a Moravy;11;Kvit Karel Dr. Ing.;Dr. Ing.;59;KSČM;KSČM;4807;2.17;6;False
2010;7;Česká str.sociálně demokrat.;41;Kýčková Kateřina Mgr.;Mgr.;31;ČSSD;ČSSD;11249;2.06;27;False
2010;15;Komunistická str.Čech a Moravy;12;Ladič Milan Ing.;Ing.;63;KSČM;KSČM;4769;2.15;7;False
2010;14;TOP 09;16;Landrgottová Vladimíra Mgr.;Mgr.;50;TOP 09;TOP 09;6066;2.15;10;False
2010;9;Suverenita-blok J.Bobošíkové;17;Ledecká Ludmila;;39;Suveren.;BEZPP;1001;2.12;-;False
2010;8;Česká pirátská strana;14;Lehký Milan;;54;Piráti;BEZPP;402;2.14;-;False
2010;6;Dělnic.str.sociální spravedl.;1;Leidnerová Danuše;;52;DSSS;BEZPP;369;8.53;-;False
2010;2;Pravá volba pro Plzeň;25;Leichtová Irena Ing.;Ing.;45;PVP;BEZPP;2277;1.97;23;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;22;Libotovský Ladislav;;33;KDU-ČSL;KDU-ČSL;1936;1.96;-;False
2010;15;Komunistická str.Čech a Moravy;13;Lifka František;;60;KSČM;KSČM;4784;2.16;8;False
2010;14;TOP 09;9;Lilith Sedláková Hana;Hana;62;TOP 09;TOP 09;6081;2.16;3;False
2010;11;Strana Práv Občanů ZEMANOVCI;4;Limberský David;;27;SPOZ;SPOZ;447;3.11;-;False
2010;7;Česká str.sociálně demokrat.;31;Lisenko Radim Mgr.;Mgr.;37;ČSSD;ČSSD;11483;2.11;17;False
2010;7;Česká str.sociálně demokrat.;17;Liška Jiří MUDr. CSc.;MUDr. CSc.;66;ČSSD;ČSSD;12124;2.23;3;False
2010;5;OBČANÉ.CZ;32;Liška Luboš;;47;Občané;BEZPP;4354;2.1;26;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;27;Liška Milan;;45;KDU-ČSL;BEZPP;2152;2.18;-;False
2010;8;Česká pirátská strana;2;Liška Pavel;;27;Piráti;Piráti;581;3.1;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;45;Liška Zbyněk Ing.;Ing.;44;KDU-ČSL;BEZPP;1634;1.65;-;False
2010;8;Česká pirátská strana;29;Lišková Jana;;67;Piráti;BEZPP;364;1.94;-;False
2010;12;Věci veřejné;22;Litvaj Eduard;;46;VV;VV;1260;2.07;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;2;Lodr Jiří Ing.;Ing.;49;KDU-ČSL;KDU-ČSL;3223;3.26;-;False
2010;7;Česká str.sociálně demokrat.;18;Lokajíček Vlastimil Bc.;Bc.;31;ČSSD;ČSSD;11629;2.13;4;False
2010;2;Pravá volba pro Plzeň;40;Lomberský Jiří Mgr.;Mgr.;77;PVP;PVP;2115;1.83;38;False
2010;5;OBČANÉ.CZ;21;Loučím Jan Ing.;Ing.;61;Občané;BEZPP;4857;2.34;15;False
2010;6;Dělnic.str.sociální spravedl.;8;Loun Zdeněk;;52;DSSS;DSSS;278;6.43;-;False
2010;5;OBČANÉ.CZ;33;Luhový Lukáš Bc.;Bc.;23;Občané;BEZPP;4367;2.11;27;False
2010;3;Plzeňská aliance;26;Mach Alois;;68;NK;"""Z""";2001;1.94;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;44;Macháček Jiří;;50;KDU-ČSL;KDU-ČSL;1691;1.71;-;False
2010;3;Plzeňská aliance;2;Makoň ml. Karel;Karel;37;NK;BEZPP;4979;4.84;-;False
2010;5;OBČANÉ.CZ;13;Malina Vlastimil;;48;Občané;BEZPP;4734;2.28;8;False
2010;1;Občanská demokratická strana;24;Marková Ivana MUDr.;MUDr.;47;ODS;ODS;12243;2.16;10;False
2010;7;Česká str.sociálně demokrat.;10;Maroušková Hana;;41;ČSSD;ČSSD;11741;2.16;10;True
2010;14;TOP 09;21;Martinek Karel Ing.;Ing.;46;TOP 09;TOP 09;5951;2.11;15;False
2010;6;Dělnic.str.sociální spravedl.;12;Martínek Radek;;36;DSSS;DSSS;258;5.97;-;False
2010;2;Pravá volba pro Plzeň;16;Martinovský Ivan PhDr. Ing.;PhDr. Ing.;73;PVP;BEZPP;2418;2.1;16;False
2010;12;Věci veřejné;11;Martinovský Václav Ing.;Ing.;66;VV;VV;1343;2.21;-;False
2010;14;TOP 09;40;Maryška Ivo PhDr. M.A.;PhDr. M.A.;31;TOP 09;BEZPP;5560;1.97;33;False
2010;5;OBČANÉ.CZ;3;Maříková Jaroslava Ing.;Ing.;57;Občané;BEZPP;5909;2.85;2;True
2010;11;Strana Práv Občanů ZEMANOVCI;27;Masericová Alena;;55;SPOZ;BEZPP;333;2.32;-;False
2010;14;TOP 09;39;Mašínová Andrea Bc. MBA;Bc. MBA;38;TOP 09;TOP 09;5693;2.02;32;False
2010;2;Pravá volba pro Plzeň;27;Matějka Miroslav Ing.;Ing.;43;PVP;KAN;2323;2.01;25;False
2010;1;Občanská demokratická strana;10;Matoušová Helena;;50;ODS;ODS;12003;2.12;10;True
2010;11;Strana Práv Občanů ZEMANOVCI;28;Maule Jiří;;59;SPOZ;BEZPP;321;2.23;-;False
2010;15;Komunistická str.Čech a Moravy;30;Mazal Miroslav;;61;KSČM;KSČM;4661;2.1;25;False
2010;2;Pravá volba pro Plzeň;18;Mazín Václav Ing.;Ing.;58;PVP;BEZPP;2350;2.04;18;False
2010;5;OBČANÉ.CZ;19;Michálek Václav Mgr.;Mgr.;46;Občané;BEZPP;4497;2.17;13;False
2010;5;OBČANÉ.CZ;24;Minářová Dagmar MUDr.;MUDr.;54;Občané;BEZPP;4683;2.26;18;False
2010;14;TOP 09;41;Miňovský Vladimír MUDr.;MUDr.;53;TOP 09;BEZPP;5546;1.97;34;False
2010;8;Česká pirátská strana;44;Mlynařík Jakub;;23;Piráti;BEZPP;322;1.71;-;False
2010;3;Plzeňská aliance;29;Mojžíšová-Bělová Milena;;42;NK;BEZPP;1999;1.94;-;False
2010;3;Plzeňská aliance;32;Motl Leoš Ing.;Ing.;42;SNK ED;BEZPP;2009;1.95;-;False
2010;5;OBČANÉ.CZ;10;Mraček Zdeněk prof. MUDr.;prof. MUDr.;80;Občané;BEZPP;5218;2.52;2;False
2010;1;Občanská demokratická strana;35;Mráz Radek Mgr.;Mgr.;27;ODS;ODS;11500;2.03;21;False
2010;11;Strana Práv Občanů ZEMANOVCI;19;Mrázek Jaroslav;;57;SPOZ;SPOZ;379;2.64;-;False
2010;15;Komunistická str.Čech a Moravy;47;Mudra Jaromír;;77;KSČM;KSČM;4301;1.94;42;False
2010;6;Dělnic.str.sociální spravedl.;11;Muhr Martin;;40;DSSS;DSSS;272;6.29;-;False
2010;9;Suverenita-blok J.Bobošíkové;11;Muchová Iveta;;38;Suveren.;BEZPP;1022;2.16;-;False
2010;9;Suverenita-blok J.Bobošíkové;31;Mužík Radek;;27;Suveren.;BEZPP;919;1.94;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;1;Náhlík Petr Ing.;Ing.;49;KDU-ČSL;KDU-ČSL;3717;3.76;-;False
2010;12;Věci veřejné;14;Němcová Vilma;;27;VV;VV;1323;2.17;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;34;Nesvedová Daša;;53;KDU-ČSL;BEZPP;1931;1.95;-;False
2010;1;Občanská demokratická strana;26;Netolický Pavel Mgr.;Mgr.;29;ODS;ODS;12164;2.15;12;False
2010;7;Česká str.sociálně demokrat.;45;Neubauer Radislav;;45;ČSSD;ČSSD;10972;2.01;31;False
2010;11;Strana Práv Občanů ZEMANOVCI;39;Nicklas Reinhard;;45;SPOZ;BEZPP;306;2.13;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;37;Nicklasová Zdeňka;;35;SPOZ;BEZPP;304;2.12;-;False
2010;3;Plzeňská aliance;4;Nová Vladimíra;;38;NK;BEZPP;2469;2.4;-;False
2010;5;OBČANÉ.CZ;45;Novák Filip Bc.;Bc.;25;Občané;BEZPP;3862;1.86;38;False
2010;7;Česká str.sociálně demokrat.;30;Novák Jaroslav JUDr.;JUDr.;57;ČSSD;ČSSD;11533;2.12;16;False
2010;11;Strana Práv Občanů ZEMANOVCI;18;Novák Luboš;;43;SPOZ;SPOZ;285;1.98;-;False
2010;12;Věci veřejné;31;Novák Zdeněk Mgr.;Mgr.;46;VV;VV;1220;2.0;-;False
2010;8;Česká pirátská strana;37;Nováková Božena;;62;Piráti;BEZPP;345;1.84;-;False
2010;15;Komunistická str.Čech a Moravy;33;Novotná Irena;;60;KSČM;KSČM;4638;2.09;28;False
2010;15;Komunistická str.Čech a Moravy;43;Novotná Olga;;65;KSČM;BEZPP;4561;2.05;38;False
2010;4;Volte Pr.Blok www.cibulka.net;3;Novotný Jaromír;;64;PB;BEZPP;305;20.72;-;False
2010;12;Věci veřejné;16;Novotný Tomáš;;25;VV;BEZPP;1280;2.1;-;False
2010;14;TOP 09;22;Nový Miloš Ing. et Ing.;Ing. et Ing.;50;TOP 09;BEZPP;6348;2.25;16;False
2010;7;Česká str.sociálně demokrat.;35;Odvody Jaroslav DiS.;DiS.;33;ČSSD;ČSSD;11431;2.1;21;False
2010;9;Suverenita-blok J.Bobošíkové;47;Ördög Miroslav;;54;Suveren.;BEZPP;866;1.83;-;False
2010;7;Česká str.sociálně demokrat.;12;Osvald Petr Ing.;Ing.;44;ČSSD;ČSSD;11900;2.18;12;True
2010;9;Suverenita-blok J.Bobošíkové;9;Pálková Hana Bc.;Bc.;48;Suveren.;BEZPP;1091;2.31;-;False
2010;9;Suverenita-blok J.Bobošíkové;23;Pancová Anna;;60;Suveren.;BEZPP;941;1.99;-;False
2010;5;OBČANÉ.CZ;11;Pánek Jiří;;63;Občané;BEZPP;4843;2.34;6;False
2010;3;Plzeňská aliance;41;Pašek Jiří;;65;NK;BEZPP;1853;1.8;-;False
2010;5;OBČANÉ.CZ;16;Patera Václav Ing.;Ing.;56;Občané;BEZPP;4584;2.21;11;False
2010;1;Občanská demokratická strana;22;Pechová Martina;;41;ODS;ODS;12038;2.12;8;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;20;Pešek Miloš prof. MUDr. CSc.;prof. MUDr. CSc.;60;KDU-ČSL;KDU-ČSL;2233;2.26;-;False
2010;3;Plzeňská aliance;46;Pešťák Zbyněk Ing.;Ing.;47;US-DEU;BEZPP;1723;1.67;-;False
2010;12;Věci veřejné;15;Peter Michal;;45;VV;BEZPP;1263;2.07;-;False
2010;6;Dělnic.str.sociální spravedl.;13;Petko František;;51;DSSS;DSSS;263;6.08;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;41;Petrová Jana PhDr.;PhDr.;41;KDU-ČSL;BEZPP;1792;1.81;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;11;Petříček Daniel Mgr.;Mgr.;37;KDU-ČSL;BEZPP;2253;2.28;-;False
2010;15;Komunistická str.Čech a Moravy;22;Plachý Richard;;34;KSČM;KSČM;4755;2.14;17;False
2010;14;TOP 09;17;Podaný Pavel Ing.;Ing.;31;TOP 09;TOP 09;6115;2.17;11;False
2010;2;Pravá volba pro Plzeň;4;Podlipný Jiří MUDr.;MUDr.;41;PVP;BEZPP;3127;2.71;2;False
2010;14;TOP 09;46;Podpera Milan Mgr.;Mgr.;32;TOP 09;BEZPP;5005;1.78;39;False
2010;3;Plzeňská aliance;17;Pokorný Jan MVDr.;MVDr.;33;NK;BEZPP;2239;2.17;-;False
2010;7;Česká str.sociálně demokrat.;15;Polívka Josef;;48;ČSSD;ČSSD;11625;2.13;1;False
2010;14;TOP 09;45;Poncarová Jana Mgr.;Mgr.;27;TOP 09;TOP 09;5101;1.81;38;False
2010;15;Komunistická str.Čech a Moravy;24;Poslední Josef;;39;KSČM;KSČM;4735;2.13;19;False
2010;8;Česká pirátská strana;1;Potůček Martin;;23;Piráti;Piráti;687;3.66;-;False
2010;8;Česká pirátská strana;20;Potůček Pavel;;27;Piráti;BEZPP;371;1.98;-;False
2010;8;Česká pirátská strana;33;Potůčková Jitka;;51;Piráti;BEZPP;351;1.87;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;32;Poupa Martin Ing. Ph.D.;Ing. Ph.D.;37;KDU-ČSL;BEZPP;1967;1.99;-;False
2010;14;TOP 09;38;Pousková Daniela MUDr.;MUDr.;53;TOP 09;BEZPP;5792;2.06;31;False
2010;14;TOP 09;26;Procházka Antonín Mgr.;Mgr.;56;TOP 09;BEZPP;6854;2.43;2;True
2010;3;Plzeňská aliance;27;Prokešová Blažena Mgr.;Mgr.;66;US-DEU;US-DEU;1969;1.91;-;False
2010;7;Česká str.sociálně demokrat.;44;Prokop Tomáš Ing.;Ing.;32;ČSSD;ČSSD;11106;2.04;30;False
2010;5;OBČANÉ.CZ;26;Prokopová Marcela MUDr.;MUDr.;54;Občané;BEZPP;4683;2.26;20;False
2010;15;Komunistická str.Čech a Moravy;34;Protiva Jan;;61;KSČM;KSČM;4638;2.09;29;False
2010;9;Suverenita-blok J.Bobošíkové;38;Průcha Martin;;51;Suveren.;BEZPP;929;1.96;-;False
2010;9;Suverenita-blok J.Bobošíkové;14;Prunerová Andrea Frieda;Frieda;42;Suveren.;BEZPP;1043;2.21;-;False
2010;1;Občanská demokratická strana;29;Přecechtěl Jan MBA;MBA;28;ODS;ODS;11963;2.11;15;False
2010;9;Suverenita-blok J.Bobošíkové;21;Ptáček Roman;;31;Suveren.;BEZPP;950;2.01;-;False
2010;8;Česká pirátská strana;25;Pučelíková Lucie;;24;Piráti;BEZPP;375;2.0;-;False
2010;13;Balbínova poetická strana;3;Pudelský Štefan Ing.;Ing.;41;BPS;BEZPP;192;21.16;-;False
2010;9;Suverenita-blok J.Bobošíkové;20;Rábová Martina;;39;Suveren.;BEZPP;988;2.09;-;False
2010;3;Plzeňská aliance;37;Rach Jan Ing.;Ing.;47;NK;BEZPP;1940;1.88;-;False
2010;15;Komunistická str.Čech a Moravy;21;Rajdlová Marie;;32;KSČM;BEZPP;4697;2.12;16;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;30;Rajtmajer Karel Ing.;Ing.;56;KDU-ČSL;KDU-ČSL;1931;1.95;-;False
2010;2;Pravá volba pro Plzeň;12;Rauch Stanislav Ing.;Ing.;57;PVP;BEZPP;2527;2.19;12;False
2010;9;Suverenita-blok J.Bobošíkové;7;Rauner Pavel;;50;Suveren.;BEZPP;1077;2.28;-;False
2010;2;Pravá volba pro Plzeň;30;Reischig Tomáš MUDr. Ph.D.;MUDr. Ph.D.;38;PVP;BEZPP;2489;2.16;28;False
2010;5;OBČANÉ.CZ;1;Rödl Pavel Ing.;Ing.;56;Občané;BEZPP;7627;3.68;1;True
2010;2;Pravá volba pro Plzeň;14;Rollinger Ivan;;38;PVP;BEZPP;2509;2.17;14;False
2010;5;OBČANÉ.CZ;7;Rösch Ludvík JUDr.;JUDr.;55;Občané;BEZPP;5181;2.5;3;False
2010;1;Občanská demokratická strana;8;Rottová Irena;;47;ODS;ODS;12302;2.17;8;True
2010;10;Křesť.demokr.unie-Čs.str.lid.;12;Rozšafný Oldřich Ing.;Ing.;51;KDU-ČSL;KDU-ČSL;2199;2.22;-;False
2010;12;Věci veřejné;33;Roztočil Jan;;19;VV;BEZPP;1216;2.0;-;False
2010;1;Občanská demokratická strana;4;Rund Petr Ing.;Ing.;35;ODS;ODS;12581;2.22;4;True
2010;12;Věci veřejné;4;Růžek Petr Mgr.;Mgr.;33;VV;VV;1579;2.59;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;43;Ryba Pavel;;32;SPOZ;BEZPP;269;1.87;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;6;Rybářová-Ročáková Lilka Mgr.;Mgr.;62;KDU-ČSL;KDU-ČSL;2509;2.54;-;False
2010;9;Suverenita-blok J.Bobošíkové;26;Rybinski Martin;;32;Suveren.;BEZPP;947;2.0;-;False
2010;3;Plzeňská aliance;33;Rykovský Jindřich;;33;NK;BEZPP;1981;1.92;-;False
2010;8;Česká pirátská strana;8;Řezáč František;;65;Piráti;SZ;425;2.26;-;False
2010;5;OBČANÉ.CZ;20;Řezníček Josef;;43;Občané;BEZPP;5023;2.42;14;False
2010;7;Česká str.sociálně demokrat.;32;Sedláček David JUDr.;JUDr.;29;ČSSD;ČSSD;11492;2.11;18;False
2010;15;Komunistická str.Čech a Moravy;9;Sedláček Vladimír;;56;KSČM;KSČM;4759;2.14;4;False
2010;3;Plzeňská aliance;23;Sedláčková Iveta;;41;NK;BEZPP;2035;1.97;-;False
2010;13;Balbínova poetická strana;2;Schinabek Jan;;39;BPS;BEZPP;243;26.79;-;False
2010;8;Česká pirátská strana;38;Schmid Michal;;26;Piráti;BEZPP;357;1.9;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;3;Silovský Radek MUDr.;MUDr.;40;SPOZ;SPOZ;542;3.78;-;False
2010;15;Komunistická str.Čech a Moravy;40;Skala Josef;;65;KSČM;KSČM;4608;2.08;35;False
2010;12;Věci veřejné;43;Skala Petr Ing.;Ing.;26;VV;BEZPP;1191;1.96;-;False
2010;12;Věci veřejné;7;Skala Tomáš Ing.;Ing.;42;VV;VV;1409;2.31;-;False
2010;6;Dělnic.str.sociální spravedl.;15;Skalová Jana;;19;DSSS;BEZPP;277;6.41;-;False
2010;3;Plzeňská aliance;34;Slabý Vratislav;;40;US-DEU;US-DEU;1924;1.87;-;False
2010;12;Věci veřejné;5;Slanina Radek Ing. Ph.D.;Ing. Ph.D.;32;VV;VV;1560;2.56;-;False
2010;9;Suverenita-blok J.Bobošíkové;45;Slavíková Anna;;63;Suveren.;BEZPP;886;1.87;-;False
2010;5;OBČANÉ.CZ;46;Smetana Karel;;48;Občané;BEZPP;3741;1.8;39;False
2010;9;Suverenita-blok J.Bobošíkové;8;Sobotková Gabriela;;43;Suveren.;BEZPP;1103;2.33;-;False
2010;11;Strana Práv Občanů ZEMANOVCI;33;Sokol Jiří;;42;SPOZ;BEZPP;282;1.96;-;False
2010;8;Česká pirátská strana;30;Soukupová Barbora;;25;Piráti;BEZPP;375;2.0;-;False
2010;7;Česká str.sociálně demokrat.;20;Soutner Jaroslav MUDr.;MUDr.;57;ČSSD;ČSSD;11831;2.17;6;False
2010;7;Česká str.sociálně demokrat.;8;Sova Petr Ing.;Ing.;45;ČSSD;ČSSD;11820;2.17;8;True
2010;1;Občanská demokratická strana;38;Spalová Simona Bc.;Bc.;36;ODS;ODS;11747;2.07;24;False
2010;2;Pravá volba pro Plzeň;46;Spěváček Martin Ing. arch.;Ing. arch.;33;PVP;BEZPP;1930;1.67;44;False
2010;2;Pravá volba pro Plzeň;23;Spěváčková Jaroslava Mgr.;Mgr.;58;PVP;BEZPP;2390;2.07;22;False
2010;11;Strana Práv Občanů ZEMANOVCI;6;Spoustová Světla;;53;SPOZ;SPOZ;374;2.6;-;False
2010;4;Volte Pr.Blok www.cibulka.net;4;Srb Ladislav;;48;PB;BEZPP;280;19.02;-;False
2010;14;TOP 09;27;Stanková Anna Ing.;Ing.;57;TOP 09;TOP 09;5898;2.09;20;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;23;Stará Eva PhDr.;PhDr.;49;KDU-ČSL;BEZPP;2009;2.03;-;False
2010;2;Pravá volba pro Plzeň;32;Stehlík Čeněk Ing.;Ing.;54;PVP;BEZPP;2243;1.94;30;False
2010;12;Věci veřejné;12;Stopka Petr;;44;VV;VV;1353;2.22;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;25;Storzer Josef Bc.;Bc.;26;KDU-ČSL;BEZPP;1911;1.93;-;False
2010;5;OBČANÉ.CZ;37;Stránská Alena JUDr.;JUDr.;59;Občané;BEZPP;4379;2.11;31;False
2010;1;Občanská demokratická strana;13;Strobach Jiří;;48;ODS;ODS;12216;2.15;13;True
2010;15;Komunistická str.Čech a Moravy;25;Suda Karel;;61;KSČM;KSČM;4715;2.12;20;False
2010;14;TOP 09;4;Suchý Petr Bc.;Bc.;31;TOP 09;TOP 09;6435;2.29;6;True
2010;2;Pravá volba pro Plzeň;24;Svatoš Miroslav MVDr.;MVDr.;49;PVP;BEZPP;2751;2.39;5;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;5;Svejkovský Martin Mgr.;Mgr.;24;KDU-ČSL;KDU-ČSL;2248;2.27;-;False
2010;5;OBČANÉ.CZ;18;Svoboda Karel Ing. arch.;Ing. arch.;63;Občané;BEZPP;4740;2.29;12;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;14;Svoboda Miroslav Mgr.;Mgr.;48;KDU-ČSL;KDU-ČSL;2179;2.2;-;False
2010;2;Pravá volba pro Plzeň;2;Syka Karel Mgr.;Mgr.;61;PVP;BEZPP;3255;2.82;2;True
2010;5;OBČANÉ.CZ;40;Šafránek Martin Ing.;Ing.;47;Občané;BEZPP;4204;2.03;33;False
2010;14;TOP 09;23;Šafránková Eva Mgr.;Mgr.;31;TOP 09;TOP 09;6050;2.15;17;False
2010;8;Česká pirátská strana;28;Ščuka Zdenko;;44;Piráti;BEZPP;375;2.0;-;False
2010;8;Česká pirátská strana;6;Šebesta Petr;;24;Piráti;Piráti;416;2.22;-;False
2010;10;Křesť.demokr.unie-Čs.str.lid.;4;Šec Stanislav Ing.;Ing.;27;KDU-ČSL;KDU-ČSL;2197;2.22;-;False
2010;8;Česká pirátská strana;23;Šedivá Radomíra;;44;Piráti;BEZPP;380;2.02;-;False
2010;2;Pravá volba pro Plzeň;43;Šedivec Richard plk. PhDr. Bc.;plk. PhDr. Bc.;42;PVP;BEZPP;2026;1.76;41;False
2010;8;Česká pirátská strana;13;Šedivý Jiří;;49;Piráti;BEZPP;434;2.31;-;False
2010;2;Pravá volba pro Plzeň;31;Šedo Ilja PhDr.;PhDr.;59;PVP;BEZPP;2335;2.02;29;False
2010;15;Komunistická str.Čech a Moravy;27;Šenk Josef;;55;KSČM;KSČM;4693;2.11;22;False
2010;12;Věci veřejné;21;Šilhavý Miloslav;;60;VV;VV;1240;2.04;-;False
2010;9;Suverenita-blok J.Bobošíkové;41;Šíma Miloslav;;24;Suveren.;BEZPP;912;1.93;-;False
